Station ID,Value,DateTime,Rainfall (mm),Quality Code
4854009, 18.00,20201214 0700, 0.0, 1
4854009, 18.00,20201214 0800, 0.0, 1
4854009, 18.00,20201214 0900, 0.0, 1
4854009, 18.00,20201214 1000, 0.0, 1
4854009, 18.00,20201214 1100, 0.0, 1
4854009, 18.00,20201214 1200, 0.0, 1
4854009, 18.00,20201214 1300, 0.0, 1
4854009, 18.00,20201214 1400, 0.0, 1
4854009, 18.00,20201214 1500, 1.0, 1
4854009, 18.00,20201214 1600, 5.5, 1
4854009, 18.00,20201214 1700, 0.0, 1
4854009, 18.00,20201214 1800, 0.0, 1
4854009, 18.00,20201214 1900, 0.0, 1
4854009, 18.00,20201214 2000, 3.5, 1
4854009, 18.00,20201214 2100, 0.5, 1
4854009, 18.00,20201214 2200, 0.0, 1
4854009, 18.00,20201214 2300, 0.0, 1
4854009, 18.00,20201215 0000, 0.0, 1
4854009, 18.00,20201215 0100, 1.0, 1
4854009, 18.00,20201215 0200, 1.0, 1
4854009, 18.00,20201215 0300, 0.5, 1
4854009, 18.00,20201215 0400, 0.0, 1
4854009, 18.00,20201215 0500, 0.0, 1
4854009, 18.00,20201215 0600, 0.0, 1
4854009, 18.00,20201215 0700, 0.0, 1
4854009, 18.00,20201215 0800, 0.0, 1
4854009, 18.00,20201215 0900, 0.0, 1
4854009, 18.00,20201215 1000, 0.0, 1
4854009, 18.00,20201215 1100, 0.0, 1
4854009, 18.00,20201215 1200, 0.0, 1
4854009, 18.00,20201215 1300, 0.0, 1
4854009, 18.00,20201215 1400, 0.0, 1
4854009, 18.00,20201215 1500, 0.0, 1
4854009, 18.00,20201215 1600, 1.0, 1
4854009, 18.00,20201215 1700, 10.5, 1
4854009, 18.00,20201215 1800, 0.0, 1
4854009, 18.00,20201215 1900, 0.0, 1
4854009, 18.00,20201215 2000, 0.0, 1
4854009, 18.00,20201215 2100, 0.0, 1
4854009, 18.00,20201215 2200, 0.0, 1
4854009, 18.00,20201215 2300, 0.0, 1
4854009, 18.00,20201216 0000, 0.0, 1
4854009, 18.00,20201216 0100, 0.0, 1
4854009, 18.00,20201216 0200, 0.0, 1
4854009, 18.00,20201216 0300, 0.0, 1
4854009, 18.00,20201216 0400, 0.0, 1
4854009, 18.00,20201216 0500, 0.0, 1
4854009, 18.00,20201216 0600, 0.0, 1
4854009, 18.00,20201216 0700, 0.0, 1
4854009, 18.00,20201216 0800, 0.0, 1
4854009, 18.00,20201216 0900, 0.0, 1
4854009, 18.00,20201216 1000, 0.0, 1
4854009, 18.00,20201216 1100, 0.0, 1
4854009, 18.00,20201216 1200, 0.0, 1
4854009, 18.00,20201216 1300, 0.0, 1
4854009, 18.00,20201216 1400, 0.0, 1
4854009, 18.00,20201216 1500, 0.0, 1
4854009, 18.00,20201216 1600, 0.0, 1
4854009, 18.00,20201216 1700, 3.5, 1
4854009, 18.00,20201216 1800, 0.0, 1
4854009, 18.00,20201216 1900, 0.0, 1
4854009, 18.00,20201216 2000, 0.0, 1
4854009, 18.00,20201216 2100, 0.0, 1
4854009, 18.00,20201216 2200, 0.0, 1
4854009, 18.00,20201216 2300, 0.0, 1
4854009, 18.00,20201217 0000, 0.0, 1
4854009, 18.00,20201217 0100, 0.0, 1
4854009, 18.00,20201217 0200, 0.0, 1
4854009, 18.00,20201217 0300, 0.0, 1
4854009, 18.00,20201217 0400, 0.0, 1
4854009, 18.00,20201217 0500, 0.0, 1
4854009, 18.00,20201217 0600, 0.0, 1
4854009, 18.00,20201217 0700, 0.0, 1
4854009, 18.00,20201217 0800, 0.0, 1
4854009, 18.00,20201217 0900, 0.0, 1
4854009, 18.00,20201217 1000, 0.0, 1
4854009, 18.00,20201217 1100, 0.0, 1
4854009, 18.00,20201217 1200, 0.0, 1
4854009, 18.00,20201217 1300, 0.0, 1
4854009, 18.00,20201217 1400, 0.0, 1
4854009, 18.00,20201217 1500, 0.0, 1
4854009, 18.00,20201217 1600, 0.0, 1
4854009, 18.00,20201217 1700, 30.0, 1
4854009, 18.00,20201217 1800, 47.0, 1
4854009, 18.00,20201217 1900, 23.0, 1
4854009, 18.00,20201217 2000, 1.5, 1
4854009, 18.00,20201217 2100, 0.0, 1
4854009, 18.00,20201217 2200, 0.0, 1
4854009, 18.00,20201217 2300, 0.0, 1
4854009, 18.00,20201218 0000, 0.0, 1
4854009, 18.00,20201218 0100, 0.0, 1
4854009, 18.00,20201218 0200, 0.0, 1
4854009, 18.00,20201218 0300, 0.0, 1
4854009, 18.00,20201218 0400, 0.0, 1
4854009, 18.00,20201218 0500, 0.0, 1
4854009, 18.00,20201218 0600, 0.0, 1
4854009, 18.00,20201218 0700, 0.0, 1
4854009, 18.00,20201218 0800, 0.0, 1
4854009, 18.00,20201218 0900, 0.0, 1
4854009, 18.00,20201218 1000, 0.0, 1
4854009, 18.00,20201218 1100, 0.0, 1
4854009, 18.00,20201218 1200, 0.0, 1
4854009, 18.00,20201218 1300, 0.0, 1
4854009, 18.00,20201218 1400, 0.0, 1
4854009, 18.00,20201218 1500, 0.0, 1
4854009, 18.00,20201218 1600, 0.0, 1
4854009, 18.00,20201218 1700, 0.0, 1
4854009, 18.00,20201218 1800, 1.0, 1
4854009, 18.00,20201218 1900, 9.5, 1
4854009, 18.00,20201218 2000, 0.0, 1
4854009, 18.00,20201218 2100, 1.0, 1
4854009, 18.00,20201218 2200, 0.0, 1
4854009, 18.00,20201218 2300, 0.5, 1
4854009, 18.00,20201219 0000, 0.0, 1
4854009, 18.00,20201219 0100, 2.0, 1
4854009, 18.00,20201219 0200, 34.5, 1
4854009, 18.00,20201219 0300, 3.5, 1
4854009, 18.00,20201219 0400, 1.0, 1
4854009, 18.00,20201219 0500, 0.0, 1
4854009, 18.00,20201219 0600, 0.0, 1
4854009, 18.00,20201219 0700, 0.0, 1
4854009, 18.00,20201219 0800, 0.0, 1
4854009, 18.00,20201219 0900, 0.0, 1
4854009, 18.00,20201219 1000, 0.0, 1
4854009, 18.00,20201219 1100, 0.0, 1
4854009, 18.00,20201219 1200, 0.0, 1
4854009, 18.00,20201219 1300, 0.0, 1
4854009, 18.00,20201219 1400, 0.0, 1
4854009, 18.00,20201219 1500, 0.0, 1
4854009, 18.00,20201219 1600, 0.0, 1
4854009, 18.00,20201219 1700, 0.0, 1
4854009, 18.00,20201219 1800, 0.0, 1
4854009, 18.00,20201219 1900, 0.0, 1
4854009, 18.00,20201219 2000, 0.0, 1
4854009, 18.00,20201219 2100, 0.0, 1
4854009, 18.00,20201219 2200, 0.0, 1
4854009, 18.00,20201219 2300, 0.0, 1
4854009, 18.00,20201220 0000, 0.0, 1
4854009, 18.00,20201220 0100, 0.0, 1
4854009, 18.00,20201220 0200, 0.0, 1
4854009, 18.00,20201220 0300, 0.0, 1
4854009, 18.00,20201220 0400, 0.0, 1
4854009, 18.00,20201220 0500, 0.0, 1
4854009, 18.00,20201220 0600, 0.0, 1
4854009, 18.00,20201220 0700, 0.0, 1
4854009, 18.00,20201220 0800, 0.0, 1
4854009, 18.00,20201220 0900, 0.0, 1
4854009, 18.00,20201220 1000, 0.0, 1
4854009, 18.00,20201220 1100, 0.0, 1
4854009, 18.00,20201220 1200, 0.0, 1
4854009, 18.00,20201220 1300, 0.0, 1
4854009, 18.00,20201220 1400, 0.0, 1
4854009, 18.00,20201220 1500, 0.0, 1
4854009, 18.00,20201220 1600, 0.5, 1
4854009, 18.00,20201220 1700, 0.0, 1
4854009, 18.00,20201220 1800, 0.0, 1
4854009, 18.00,20201220 1900, 0.0, 1
4854009, 18.00,20201220 2000, 0.0, 1
4854009, 18.00,20201220 2100, 0.0, 1
4854009, 18.00,20201220 2200, 0.0, 1
4854009, 18.00,20201220 2300, 0.0, 1
4854009, 18.00,20201221 0000, 0.0, 1
4854009, 18.00,20201221 0100, 0.0, 1
4854009, 18.00,20201221 0200, 0.0, 1
4854009, 18.00,20201221 0300, 0.0, 1
4854009, 18.00,20201221 0400, 0.0, 1
4854009, 18.00,20201221 0500, 0.0, 1
4854009, 18.00,20201221 0600, 0.0, 1
4854009, 18.00,20201221 0700, 0.0, 1
4854009, 18.00,20201221 0800, 0.0, 1
4854009, 18.00,20201221 0900, 0.0, 1
4854009, 18.00,20201221 1000, 0.0, 1
4854009, 18.00,20201221 1100, 0.0, 1
4854009, 18.00,20201221 1200, 0.0, 1
4854009, 18.00,20201221 1300, 0.0, 1
4854009, 18.00,20201221 1400, 0.0, 1
4854009, 18.00,20201221 1500, 0.0, 1
4854009, 18.00,20201221 1600, 0.0, 1
4854009, 18.00,20201221 1700, 0.0, 1
4854009, 18.00,20201221 1800, 0.0, 1
4854009, 18.00,20201221 1900, 0.0, 1
4854009, 18.00,20201221 2000, 0.0, 1
4854009, 18.00,20201221 2100, 0.0, 1
4854009, 18.00,20201221 2200, 0.0, 1
4854009, 18.00,20201221 2300, 0.0, 1
4854009, 18.00,20201222 0000, 0.0, 1
4854009, 18.00,20201222 0100, 0.0, 1
4854009, 18.00,20201222 0200, 0.0, 1
4854009, 18.00,20201222 0300, 0.0, 1
4854009, 18.00,20201222 0400, 0.0, 1
4854009, 18.00,20201222 0500, 0.0, 1
4854009, 18.00,20201222 0600, 0.0, 1
4854009, 18.00,20201222 0700, 0.0, 1
4854009, 18.00,20201222 0800, 0.0, 1
4854009, 18.00,20201222 0900, 0.0, 1
4854009, 18.00,20201222 1000, 0.0, 1
4854009, 18.00,20201222 1100, 0.0, 1
4854009, 18.00,20201222 1200, 0.0, 1
4854009, 18.00,20201222 1300, 0.0, 1
4854009, 18.00,20201222 1400, 0.0, 1
4854009, 18.00,20201222 1500, 0.0, 1
4854009, 18.00,20201222 1600, 0.0, 1
4854009, 18.00,20201222 1700, 0.0, 1
4854009, 18.00,20201222 1800, 0.0, 1
4854009, 18.00,20201222 1900, 0.0, 1
4854009, 18.00,20201222 2000, 0.0, 1
4854009, 18.00,20201222 2100, 0.0, 1
4854009, 18.00,20201222 2200, 0.0, 1
4854009, 18.00,20201222 2300, 3.5, 1
4854009, 18.00,20201223 0000, 12.5, 1
4854009, 18.00,20201223 0100, 0.5, 1
4854009, 18.00,20201223 0200, 0.5, 1
4854009, 18.00,20201223 0300, 1.0, 1
4854009, 18.00,20201223 0400, 0.0, 1
4854009, 18.00,20201223 0500, 0.5, 1
4854009, 18.00,20201223 0600, 0.5, 1
4854009, 18.00,20201223 0700, 0.0, 1
4854009, 18.00,20201223 0800, 0.0, 1
4854009, 18.00,20201223 0900, 0.0, 1
4854009, 18.00,20201223 1000, 0.0, 1
4854009, 18.00,20201223 1100, 0.0, 1
4854009, 18.00,20201223 1200, 0.0, 1
4854009, 18.00,20201223 1300, 0.0, 1
4854009, 18.00,20201223 1400, 0.5, 1
4854009, 18.00,20201223 1500, 0.0, 1
4854009, 18.00,20201223 1600, 0.0, 1
4854009, 18.00,20201223 1700, 0.0, 1
4854009, 18.00,20201223 1800, 0.0, 1
4854009, 18.00,20201223 1900, 0.0, 1
4854009, 18.00,20201223 2000, 0.0, 1
4854009, 18.00,20201223 2100, 0.0, 1
4854009, 18.00,20201223 2200, 0.0, 1
4854009, 18.00,20201223 2300, 0.0, 1
4854009, 18.00,20201224 0000, 0.0, 1
4854009, 18.00,20201224 0100, 0.0, 1
4854009, 18.00,20201224 0200, 0.0, 1
4854009, 18.00,20201224 0300, 0.0, 1
4854009, 18.00,20201224 0400, 0.0, 1
4854009, 18.00,20201224 0500, 0.0, 1
4854009, 18.00,20201224 0600, 0.0, 1
4854009, 18.00,20201224 0700, 0.0, 1
4854009, 18.00,20201224 0800, 0.0, 1
4854009, 18.00,20201224 0900, 0.0, 1
4854009, 18.00,20201224 1000, 0.0, 1
4854009, 18.00,20201224 1100, 0.0, 1
4854009, 18.00,20201224 1200, 0.0, 1
4854009, 18.00,20201224 1300, 0.0, 1
4854009, 18.00,20201224 1400, 0.0, 1
4854009, 18.00,20201224 1500, 0.0, 1
4854009, 18.00,20201224 1600, 0.0, 1
4854009, 18.00,20201224 1700, 0.0, 1
4854009, 18.00,20201224 1800, 0.0, 1
4854009, 18.00,20201224 1900, 0.0, 1
4854009, 18.00,20201224 2000, 0.0, 1
4854009, 18.00,20201224 2100, 0.0, 1
4854009, 18.00,20201224 2200, 0.0, 1
4854009, 18.00,20201224 2300, 0.0, 1
4854009, 18.00,20201225 0000, 0.0, 1
4854009, 18.00,20201225 0100, 0.0, 1
4854009, 18.00,20201225 0200, 0.0, 1
4854009, 18.00,20201225 0300, 0.0, 1
4854009, 18.00,20201225 0400, 0.0, 1
4854009, 18.00,20201225 0500, 0.0, 1
4854009, 18.00,20201225 0600, 0.5, 1
4854009, 18.00,20201225 0700, 5.5, 1
4854009, 18.00,20201225 0800, 0.0, 1
4854009, 18.00,20201225 0900, 1.0, 1
4854009, 18.00,20201225 1000, 0.0, 1
4854009, 18.00,20201225 1100, 0.0, 1
4854009, 18.00,20201225 1200, 0.0, 1
4854009, 18.00,20201225 1300, 0.5, 1
4854009, 18.00,20201225 1400, 0.0, 1
4854009, 18.00,20201225 1500, 0.5, 1
4854009, 18.00,20201225 1600, 0.5, 1
4854009, 18.00,20201225 1700, 0.5, 1
4854009, 18.00,20201225 1800, 0.0, 1
4854009, 18.00,20201225 1900, 0.0, 1
4854009, 18.00,20201225 2000, 0.0, 1
4854009, 18.00,20201225 2100, 0.0, 1
4854009, 18.00,20201225 2200, 0.0, 1
4854009, 18.00,20201225 2300, 0.0, 1
4854009, 18.00,20201226 0000, 0.0, 1
4854009, 18.00,20201226 0100, 0.0, 1
4854009, 18.00,20201226 0200, 0.0, 1
4854009, 18.00,20201226 0300, 0.0, 1
4854009, 18.00,20201226 0400, 0.0, 1
4854009, 18.00,20201226 0500, 0.0, 1
4854009, 18.00,20201226 0600, 0.0, 1
4854009, 18.00,20201226 0700, 0.0, 1
4854009, 18.00,20201226 0800, 0.0, 1
4854009, 18.00,20201226 0900, 0.0, 1
4854009, 18.00,20201226 1000, 0.0, 1
4854009, 18.00,20201226 1100, 0.5, 1
4854009, 18.00,20201226 1200, 0.0, 1
4854009, 18.00,20201226 1300, 0.0, 1
4854009, 18.00,20201226 1400, 0.0, 1
4854009, 18.00,20201226 1500, 0.0, 1
4854009, 18.00,20201226 1600, 0.0, 1
4854009, 18.00,20201226 1700, 0.0, 1
4854009, 18.00,20201226 1800, 0.0, 1
4854009, 18.00,20201226 1900, 0.0, 1
4854009, 18.00,20201226 2000, 0.0, 1
4854009, 18.00,20201226 2100, 0.0, 1
4854009, 18.00,20201226 2200, 0.0, 1
4854009, 18.00,20201226 2300, 0.0, 1
4854009, 18.00,20201227 0000, 0.0, 1
4854009, 18.00,20201227 0100, 0.0, 1
4854009, 18.00,20201227 0200, 0.0, 1
4854009, 18.00,20201227 0300, 0.0, 1
